model,instruction_type,condition,replicate,budget,k,provider,model_id,role,run_id,presentation_seed,status,ok,stop_reason,input_tokens,output_tokens,error
gemini3_8,basic,k_fixed,24,fixed,15,google,gemini-3.8-flash,primary,run_414,2440,success,TRUE,STOP,3949,1232,NA
gemini3_8,basic,k_fixed,25,fixed,15,google,gemini-3.8-flash,primary,run_415,2441,success,TRUE,STOP,3949,1194,NA
gemini3_8,basic,k_fixed,26,fixed,15,google,gemini-3.8-flash,primary,run_416,2442,success,TRUE,STOP,3949,1240,NA
gemini3_8,basic,k_fixed,27,fixed,15,google,gemini-3.8-flash,primary,run_417,2443,success,TRUE,STOP,3949,1271,NA
gemini3_8,basic,k_fixed,28,fixed,15,google,gemini-3.8-flash,primary,run_418,2444,success,TRUE,STOP,3949,1212,NA
gemini3_8,basic,k_fixed,29,fixed,15,google,gemini-3.8-flash,primary,run_419,2445,success,TRUE,STOP,3949,1242,NA
gemini3_8,basic,k_fixed,30,fixed,15,google,gemini-3.8-flash,primary,run_420,2446,success,TRUE,STOP,3949,1197,NA
gemini3_8,quality,k_free,1,free,NA,google,gemini-3.8-flash,primary,run_421,2447,success,TRUE,STOP,4009,1299,NA
gemini3_8,quality,k_free,2,free,NA,google,gemini-3.8-flash,primary,run_422,2448,success,TRUE,STOP,4009,851,NA
gemini3_8,quality,k_free,3,free,NA,google,gemini-3.8-flash,primary,run_423,2449,success,TRUE,STOP,4009,998,NA
gemini3_8,quality,k_free,4,free,NA,google,gemini-3.8-flash,primary,run_424,2450,success,TRUE,STOP,4009,1221,NA
gemini3_8,quality,k_free,5,free,NA,google,gemini-3.8-flash,primary,run_425,2451,success,TRUE,STOP,4009,1200,NA
gemini3_8,quality,k_free,6,free,NA,google,gemini-3.8-flash,primary,run_426,2452,success,TRUE,STOP,4009,1009,NA
gemini3_8,quality,k_free,7,free,NA,google,gemini-3.8-flash,primary,run_427,2453,success,TRUE,STOP,4009,1008,NA
gemini3_8,quality,k_free,8,free,NA,google,gemini-3.8-flash,primary,run_428,2454,success,TRUE,STOP,4009,985,NA
gemini3_8,quality,k_free,9,free,NA,google,gemini-3.8-flash,primary,run_429,2455,success,TRUE,STOP,4009,1158,NA
gemini3_8,quality,k_free,10,free,NA,google,gemini-3.8-flash,primary,run_430,2456,success,TRUE,STOP,4009,977,NA
gemini3_8,quality,k_free,11,free,NA,google,gemini-3.8-flash,primary,run_431,2457,success,TRUE,STOP,4009,1061,NA
gemini3_8,quality,k_free,12,free,NA,google,gemini-3.8-flash,primary,run_432,2458,success,TRUE,STOP,4009,976,NA
gemini3_8,quality,k_free,13,free,NA,google,gemini-3.8-flash,primary,run_433,2459,success,TRUE,STOP,4009,996,NA
gemini3_8,quality,k_free,14,free,NA,google,gemini-3.8-flash,primary,run_434,2460,success,TRUE,STOP,4009,983,NA
gemini3_8,quality,k_free,15,free,NA,google,gemini-3.8-flash,primary,run_435,2461,success,TRUE,STOP,4009,852,NA
gemini3_8,quality,k_free,16,free,NA,google,gemini-3.8-flash,primary,run_436,2462,success,TRUE,STOP,4009,985,NA
gemini3_8,quality,k_free,17,free,NA,google,gemini-3.8-flash,primary,run_437,2463,success,TRUE,STOP,4009,945,NA
gemini3_8,quality,k_free,18,free,NA,google,gemini-3.8-flash,primary,run_438,2464,success,TRUE,STOP,4009,1001,NA
gemini3_8,quality,k_free,19,free,NA,google,gemini-3.8-flash,primary,run_439,2465,success,TRUE,STOP,4009,854,NA
gemini3_8,quality,k_free,20,free,NA,google,gemini-3.8-flash,primary,run_440,2466,success,TRUE,STOP,4009,1000,NA
gemini3_8,quality,k_free,21,free,NA,google,gemini-3.8-flash,primary,run_441,2467,success,TRUE,STOP,4009,828,NA
gemini3_8,quality,k_free,22,free,NA,google,gemini-3.8-flash,primary,run_442,2468,success,TRUE,STOP,4009,861,NA
gemini3_8,quality,k_free,23,free,NA,google,gemini-3.8-flash,primary,run_443,2469,success,TRUE,STOP,4009,1190,NA
gemini3_8,quality,k_free,24,free,NA,google,gemini-3.8-flash,primary,run_444,2470,success,TRUE,STOP,4009,963,NA
gemini3_8,quality,k_free,25,free,NA,google,gemini-3.8-flash,primary,run_445,2471,success,TRUE,STOP,4009,843,NA
gemini3_8,quality,k_free,26,free,NA,google,gemini-3.8-flash,primary,run_446,2472,success,TRUE,STOP,4009,991,NA
gemini3_8,quality,k_free,27,free,NA,google,gemini-3.8-flash,primary,run_447,2473,success,TRUE,STOP,4009,1033,NA
gemini3_8,quality,k_free,28,free,NA,google,gemini-3.8-flash,primary,run_448,2474,success,TRUE,STOP,4009,976,NA
gemini3_8,quality,k_free,29,free,NA,google,gemini-3.8-flash,primary,run_449,2475,success,TRUE,STOP,4009,1008,NA
gemini3_8,quality,k_free,30,free,NA,google,gemini-3.8-flash,primary,run_450,2476,success,TRUE,STOP,4009,1194,NA
gemini3_8,quality,k_fixed,1,fixed,15,google,gemini-3.8-flash,primary,run_451,2477,success,TRUE,STOP,3978,1213,NA
gemini3_8,quality,k_fixed,2,fixed,15,google,gemini-3.8-flash,primary,run_452,2478,success,TRUE,STOP,3978,1229,NA
gemini3_8,quality,k_fixed,3,fixed,15,google,gemini-3.8-flash,primary,run_453,2479,success,TRUE,STOP,3978,1252,NA
gemini3_8,quality,k_fixed,4,fixed,15,google,gemini-3.8-flash,primary,run_454,2480,success,TRUE,STOP,3978,1233,NA
gemini3_8,quality,k_fixed,5,fixed,15,google,gemini-3.8-flash,primary,run_455,2481,success,TRUE,STOP,3978,1238,NA
gemini3_8,quality,k_fixed,6,fixed,15,google,gemini-3.8-flash,primary,run_456,2482,success,TRUE,STOP,3978,1239,NA
gemini3_8,quality,k_fixed,7,fixed,15,google,gemini-3.8-flash,primary,run_457,2483,success,TRUE,STOP,3978,1259,NA
gemini3_8,quality,k_fixed,8,fixed,15,google,gemini-3.8-flash,primary,run_458,2484,success,TRUE,STOP,3978,1285,NA
gemini3_8,quality,k_fixed,9,fixed,15,google,gemini-3.8-flash,primary,run_459,2485,success,TRUE,STOP,3978,1215,NA
gemini3_8,quality,k_fixed,10,fixed,15,google,gemini-3.8-flash,primary,run_460,2486,success,TRUE,STOP,3978,1241,NA
gemini3_8,quality,k_fixed,11,fixed,15,google,gemini-3.8-flash,primary,run_461,2487,success,TRUE,STOP,3978,1255,NA
gemini3_8,quality,k_fixed,12,fixed,15,google,gemini-3.8-flash,primary,run_462,2488,success,TRUE,STOP,3978,1273,NA
gemini3_8,quality,k_fixed,13,fixed,15,google,gemini-3.8-flash,primary,run_463,2489,success,TRUE,STOP,3978,1226,NA
gemini3_8,quality,k_fixed,14,fixed,15,google,gemini-3.8-flash,primary,run_464,2490,success,TRUE,STOP,3978,1242,NA
gemini3_8,quality,k_fixed,15,fixed,15,google,gemini-3.8-flash,primary,run_465,2491,success,TRUE,STOP,3978,1295,NA
gemini3_8,quality,k_fixed,16,fixed,15,google,gemini-3.8-flash,primary,run_466,2492,success,TRUE,STOP,3978,1250,NA
gemini3_8,quality,k_fixed,17,fixed,15,google,gemini-3.8-flash,primary,run_467,2493,success,TRUE,STOP,3978,1311,NA
gemini3_8,quality,k_fixed,18,fixed,15,google,gemini-3.8-flash,primary,run_468,2494,success,TRUE,STOP,3978,1218,NA
gemini3_8,quality,k_fixed,19,fixed,15,google,gemini-3.8-flash,primary,run_469,2495,success,TRUE,STOP,3978,1292,NA
gemini3_8,quality,k_fixed,20,fixed,15,google,gemini-3.8-flash,primary,run_470,2496,success,TRUE,STOP,3978,1224,NA
gemini3_8,quality,k_fixed,21,fixed,15,google,gemini-3.8-flash,primary,run_471,2497,success,TRUE,STOP,3978,1254,NA
gemini3_8,quality,k_fixed,22,fixed,15,google,gemini-3.8-flash,primary,run_472,2498,success,TRUE,STOP,3978,1268,NA
gemini3_8,quality,k_fixed,23,fixed,15,google,gemini-3.8-flash,primary,run_473,2499,success,TRUE,STOP,3978,1231,NA
gemini3_8,quality,k_fixed,24,fixed,15,google,gemini-3.8-flash,primary,run_474,2500,success,TRUE,STOP,3978,1235,NA
gemini3_8,quality,k_fixed,25,fixed,15,google,gemini-3.8-flash,primary,run_475,2501,success,TRUE,STOP,3978,1223,NA
gemini3_8,quality,k_fixed,26,fixed,15,google,gemini-3.8-flash,primary,run_476,2502,success,TRUE,STOP,3978,1236,NA
gemini3_8,quality,k_fixed,27,fixed,15,google,gemini-3.8-flash,primary,run_477,2503,success,TRUE,STOP,3978,1264,NA
gemini3_8,quality,k_fixed,28,fixed,15,google,gemini-3.8-flash,primary,run_478,2504,success,TRUE,STOP,3978,1296,NA
gemini3_8,quality,k_fixed,29,fixed,15,google,gemini-3.8-flash,primary,run_479,2505,success,TRUE,STOP,3978,1212,NA
gemini3_8,quality,k_fixed,30,fixed,15,google,gemini-3.8-flash,primary,run_480,2506,success,TRUE,STOP,3978,1292,NA
gemini3_8,creativity,k_free,1,free,NA,google,gemini-3.8-flash,primary,run_481,2507,success,TRUE,STOP,4035,860,NA
gemini3_8,creativity,k_free,2,free,NA,google,gemini-3.8-flash,primary,run_482,2508,success,TRUE,STOP,4035,967,NA
gemini3_8,creativity,k_free,3,free,NA,google,gemini-3.8-flash,primary,run_483,2509,success,TRUE,STOP,4035,1032,NA
gemini3_8,creativity,k_free,4,free,NA,google,gemini-3.8-flash,primary,run_484,2510,success,TRUE,STOP,4035,848,NA
gemini3_8,creativity,k_free,5,free,NA,google,gemini-3.8-flash,primary,run_485,2511,success,TRUE,STOP,4035,975,NA
gemini3_8,creativity,k_free,6,free,NA,google,gemini-3.8-flash,primary,run_486,2512,success,TRUE,STOP,4035,880,NA
gemini3_8,creativity,k_free,7,free,NA,google,gemini-3.8-flash,primary,run_487,2513,success,TRUE,STOP,4035,1004,NA
gemini3_8,creativity,k_free,8,free,NA,google,gemini-3.8-flash,primary,run_488,2514,success,TRUE,STOP,4035,1006,NA
gemini3_8,creativity,k_free,9,free,NA,google,gemini-3.8-flash,primary,run_489,2515,success,TRUE,STOP,4035,930,NA
gemini3_8,creativity,k_free,10,free,NA,google,gemini-3.8-flash,primary,run_490,2516,success,TRUE,STOP,4035,1044,NA
gemini3_8,creativity,k_free,11,free,NA,google,gemini-3.8-flash,primary,run_491,2517,success,TRUE,STOP,4035,1010,NA
gemini3_8,creativity,k_free,12,free,NA,google,gemini-3.8-flash,primary,run_492,2518,success,TRUE,STOP,4035,1044,NA
gemini3_8,creativity,k_free,13,free,NA,google,gemini-3.8-flash,primary,run_493,2519,success,TRUE,STOP,4035,1025,NA
gemini3_8,creativity,k_free,14,free,NA,google,gemini-3.8-flash,primary,run_494,2520,success,TRUE,STOP,4035,1014,NA
gemini3_8,creativity,k_free,15,free,NA,google,gemini-3.8-flash,primary,run_495,2521,success,TRUE,STOP,4035,1063,NA
gemini3_8,creativity,k_free,16,free,NA,google,gemini-3.8-flash,primary,run_496,2522,success,TRUE,STOP,4035,847,NA
gemini3_8,creativity,k_free,17,free,NA,google,gemini-3.8-flash,primary,run_497,2523,success,TRUE,STOP,4035,1067,NA
gemini3_8,creativity,k_free,18,free,NA,google,gemini-3.8-flash,primary,run_498,2524,success,TRUE,STOP,4035,852,NA
gemini3_8,creativity,k_free,19,free,NA,google,gemini-3.8-flash,primary,run_499,2525,success,TRUE,STOP,4035,883,NA
gemini3_8,creativity,k_free,20,free,NA,google,gemini-3.8-flash,primary,run_500,2526,success,TRUE,STOP,4035,1015,NA
gemini3_8,creativity,k_free,21,free,NA,google,gemini-3.8-flash,primary,run_501,2527,success,TRUE,STOP,4035,1027,NA
gemini3_8,creativity,k_free,22,free,NA,google,gemini-3.8-flash,primary,run_502,2528,success,TRUE,STOP,4035,1011,NA
gemini3_8,creativity,k_free,23,free,NA,google,gemini-3.8-flash,primary,run_503,2529,success,TRUE,STOP,4035,1061,NA
gemini3_8,creativity,k_free,24,free,NA,google,gemini-3.8-flash,primary,run_504,2530,success,TRUE,STOP,4035,1011,NA
gemini3_8,creativity,k_free,25,free,NA,google,gemini-3.8-flash,primary,run_505,2531,success,TRUE,STOP,4035,899,NA
gemini3_8,creativity,k_free,26,free,NA,google,gemini-3.8-flash,primary,run_506,2532,success,TRUE,STOP,4035,982,NA
gemini3_8,creativity,k_free,27,free,NA,google,gemini-3.8-flash,primary,run_507,2533,success,TRUE,STOP,4035,1048,NA
gemini3_8,creativity,k_free,28,free,NA,google,gemini-3.8-flash,primary,run_508,2534,success,TRUE,STOP,4035,1080,NA
gemini3_8,creativity,k_free,29,free,NA,google,gemini-3.8-flash,primary,run_509,2535,success,TRUE,STOP,4035,880,NA
gemini3_8,creativity,k_free,30,free,NA,google,gemini-3.8-flash,primary,run_510,2536,success,TRUE,STOP,4035,1053,NA
gemini3_8,creativity,k_fixed,1,fixed,15,google,gemini-3.8-flash,primary,run_511,2537,success,TRUE,STOP,4004,1269,NA
gemini3_8,creativity,k_fixed,2,fixed,15,google,gemini-3.8-flash,primary,run_512,2538,success,TRUE,STOP,4004,1249,NA
gemini3_8,creativity,k_fixed,3,fixed,15,google,gemini-3.8-flash,primary,run_513,2539,success,TRUE,STOP,4004,1321,NA
gemini3_8,creativity,k_fixed,4,fixed,15,google,gemini-3.8-flash,primary,run_514,2540,success,TRUE,STOP,4004,1247,NA
gemini3_8,creativity,k_fixed,5,fixed,15,google,gemini-3.8-flash,primary,run_515,2541,success,TRUE,STOP,4004,1256,NA
gemini3_8,creativity,k_fixed,6,fixed,15,google,gemini-3.8-flash,primary,run_516,2542,success,TRUE,STOP,4004,1251,NA
gemini3_8,creativity,k_fixed,7,fixed,15,google,gemini-3.8-flash,primary,run_517,2543,success,TRUE,STOP,4004,1277,NA
gemini3_8,creativity,k_fixed,8,fixed,15,google,gemini-3.8-flash,primary,run_518,2544,success,TRUE,STOP,4004,1249,NA
gemini3_8,creativity,k_fixed,9,fixed,15,google,gemini-3.8-flash,primary,run_519,2545,success,TRUE,STOP,4004,1230,NA
gemini3_8,creativity,k_fixed,10,fixed,15,google,gemini-3.8-flash,primary,run_520,2546,success,TRUE,STOP,4004,1276,NA
gemini3_8,creativity,k_fixed,11,fixed,15,google,gemini-3.8-flash,primary,run_521,2547,success,TRUE,STOP,4004,1231,NA
gemini3_8,creativity,k_fixed,12,fixed,15,google,gemini-3.8-flash,primary,run_522,2548,success,TRUE,STOP,4004,1225,NA
gemini3_8,creativity,k_fixed,13,fixed,15,google,gemini-3.8-flash,primary,run_523,2549,success,TRUE,STOP,4004,1256,NA
gemini3_8,creativity,k_fixed,14,fixed,15,google,gemini-3.8-flash,primary,run_524,2550,success,TRUE,STOP,4004,1204,NA
gemini3_8,creativity,k_fixed,15,fixed,15,google,gemini-3.8-flash,primary,run_525,2551,success,TRUE,STOP,4004,1273,NA
gemini3_8,creativity,k_fixed,16,fixed,15,google,gemini-3.8-flash,primary,run_526,2552,success,TRUE,STOP,4004,1257,NA
gemini3_8,creativity,k_fixed,17,fixed,15,google,gemini-3.8-flash,primary,run_527,2553,success,TRUE,STOP,4004,1231,NA
gemini3_8,creativity,k_fixed,18,fixed,15,google,gemini-3.8-flash,primary,run_528,2554,success,TRUE,STOP,4004,1216,NA
gemini3_8,creativity,k_fixed,19,fixed,15,google,gemini-3.8-flash,primary,run_529,2555,success,TRUE,STOP,4004,1259,NA
gemini3_8,creativity,k_fixed,20,fixed,15,google,gemini-3.8-flash,primary,run_530,2556,success,TRUE,STOP,4004,1241,NA
gemini3_8,creativity,k_fixed,21,fixed,15,google,gemini-3.8-flash,primary,run_531,2557,success,TRUE,STOP,4004,1258,NA
gemini3_8,creativity,k_fixed,22,fixed,15,google,gemini-3.8-flash,primary,run_532,2558,success,TRUE,STOP,4004,1237,NA
gemini3_8,creativity,k_fixed,23,fixed,15,google,gemini-3.8-flash,primary,run_533,2559,success,TRUE,STOP,4004,1302,NA
gemini3_8,creativity,k_fixed,24,fixed,15,google,gemini-3.8-flash,primary,run_534,2560,success,TRUE,STOP,4004,1264,NA
gemini3_8,creativity,k_fixed,25,fixed,15,google,gemini-3.8-flash,primary,run_535,2561,success,TRUE,STOP,4004,1261,NA
gemini3_8,creativity,k_fixed,26,fixed,15,google,gemini-3.8-flash,primary,run_536,2562,success,TRUE,STOP,4004,1310,NA
gemini3_8,creativity,k_fixed,27,fixed,15,google,gemini-3.8-flash,primary,run_537,2563,success,TRUE,STOP,4004,1292,NA
gemini3_8,creativity,k_fixed,28,fixed,15,google,gemini-3.8-flash,primary,run_538,2564,success,TRUE,STOP,4004,1261,NA
gemini3_8,creativity,k_fixed,29,fixed,15,google,gemini-3.8-flash,primary,run_539,2565,success,TRUE,STOP,4004,1279,NA
gemini3_8,creativity,k_fixed,30,fixed,15,google,gemini-3.8-flash,primary,run_540,2566,success,TRUE,STOP,4004,1245,NA
