model,instruction_type,condition,replicate,budget,k,provider,model_id,role,run_id,presentation_seed,status,ok,stop_reason,input_tokens,output_tokens,error
gpt_terra,creativity,k_fixed,85,fixed,15,openai,gpt-5.6-terra,primary,run_405,10002431,success,TRUE,completed,3682,1556,NA
gpt_terra,creativity,k_fixed,86,fixed,15,openai,gpt-5.6-terra,primary,run_406,10002432,success,TRUE,completed,3682,1246,NA
gpt_terra,creativity,k_fixed,87,fixed,15,openai,gpt-5.6-terra,primary,run_407,10002433,success,TRUE,completed,3682,1019,NA
gpt_terra,creativity,k_fixed,88,fixed,15,openai,gpt-5.6-terra,primary,run_408,10002434,success,TRUE,completed,3682,1021,NA
gpt_terra,creativity,k_fixed,89,fixed,15,openai,gpt-5.6-terra,primary,run_409,10002435,success,TRUE,completed,3682,1170,NA
gpt_terra,creativity,k_fixed,90,fixed,15,openai,gpt-5.6-terra,primary,run_410,10002436,success,TRUE,completed,3682,1152,NA
gpt_terra,creativity,k_fixed,91,fixed,15,openai,gpt-5.6-terra,primary,run_411,10002437,success,TRUE,completed,3682,987,NA
gpt_terra,creativity,k_fixed,92,fixed,15,openai,gpt-5.6-terra,primary,run_412,10002438,success,TRUE,completed,3682,1001,NA
gpt_terra,creativity,k_fixed,93,fixed,15,openai,gpt-5.6-terra,primary,run_413,10002439,success,TRUE,completed,3682,1005,NA
gpt_terra,creativity,k_fixed,94,fixed,15,openai,gpt-5.6-terra,primary,run_414,10002440,success,TRUE,completed,3682,1153,NA
gpt_terra,creativity,k_fixed,95,fixed,15,openai,gpt-5.6-terra,primary,run_415,10002441,success,TRUE,completed,3682,1178,NA
gpt_terra,creativity,k_fixed,96,fixed,15,openai,gpt-5.6-terra,primary,run_416,10002442,success,TRUE,completed,3682,1187,NA
gpt_terra,creativity,k_fixed,97,fixed,15,openai,gpt-5.6-terra,primary,run_417,10002443,success,TRUE,completed,3682,1205,NA
gpt_terra,creativity,k_fixed,98,fixed,15,openai,gpt-5.6-terra,primary,run_418,10002444,success,TRUE,completed,3682,1189,NA
gpt_terra,creativity,k_fixed,99,fixed,15,openai,gpt-5.6-terra,primary,run_419,10002445,success,TRUE,completed,3682,1007,NA
gpt_terra,creativity,k_fixed,100,fixed,15,openai,gpt-5.6-terra,primary,run_420,10002446,success,TRUE,completed,3682,981,NA
gpt_terra,creativity,k_fixed,101,fixed,15,openai,gpt-5.6-terra,primary,run_421,10002447,success,TRUE,completed,3682,1049,NA
gpt_terra,creativity,k_fixed,102,fixed,15,openai,gpt-5.6-terra,primary,run_422,10002448,success,TRUE,completed,3682,1018,NA
gpt_terra,creativity,k_fixed,103,fixed,15,openai,gpt-5.6-terra,primary,run_423,10002449,success,TRUE,completed,3682,1142,NA
gpt_terra,creativity,k_fixed,104,fixed,15,openai,gpt-5.6-terra,primary,run_424,10002450,success,TRUE,completed,3682,1159,NA
gpt_terra,creativity,k_fixed,105,fixed,15,openai,gpt-5.6-terra,primary,run_425,10002451,success,TRUE,completed,3682,1058,NA
gpt_terra,creativity,k_fixed,106,fixed,15,openai,gpt-5.6-terra,primary,run_426,10002452,success,TRUE,completed,3682,1039,NA
gpt_terra,creativity,k_fixed,107,fixed,15,openai,gpt-5.6-terra,primary,run_427,10002453,success,TRUE,completed,3682,1177,NA
gpt_terra,creativity,k_fixed,108,fixed,15,openai,gpt-5.6-terra,primary,run_428,10002454,success,TRUE,completed,3682,990,NA
gpt_terra,creativity,k_fixed,109,fixed,15,openai,gpt-5.6-terra,primary,run_429,10002455,success,TRUE,completed,3682,1174,NA
gpt_terra,creativity,k_fixed,110,fixed,15,openai,gpt-5.6-terra,primary,run_430,10002456,success,TRUE,completed,3682,1141,NA
gpt_terra,creativity,k_fixed,111,fixed,15,openai,gpt-5.6-terra,primary,run_431,10002457,success,TRUE,completed,3682,1028,NA
gpt_terra,creativity,k_fixed,112,fixed,15,openai,gpt-5.6-terra,primary,run_432,10002458,success,TRUE,completed,3682,1031,NA
gpt_terra,creativity,k_fixed,113,fixed,15,openai,gpt-5.6-terra,primary,run_433,10002459,success,TRUE,completed,3682,1162,NA
gpt_terra,creativity,k_fixed,114,fixed,15,openai,gpt-5.6-terra,primary,run_434,10002460,success,TRUE,completed,3682,1160,NA
gpt_terra,creativity,k_fixed,115,fixed,15,openai,gpt-5.6-terra,primary,run_435,10002461,success,TRUE,completed,3682,1129,NA
gpt_terra,creativity,k_fixed,116,fixed,15,openai,gpt-5.6-terra,primary,run_436,10002462,success,TRUE,completed,3682,1146,NA
gpt_terra,creativity,k_fixed,117,fixed,15,openai,gpt-5.6-terra,primary,run_437,10002463,success,TRUE,completed,3682,973,NA
gpt_terra,creativity,k_fixed,118,fixed,15,openai,gpt-5.6-terra,primary,run_438,10002464,success,TRUE,completed,3682,1032,NA
gpt_terra,creativity,k_fixed,119,fixed,15,openai,gpt-5.6-terra,primary,run_439,10002465,success,TRUE,completed,3682,1164,NA
gpt_terra,creativity,k_fixed,120,fixed,15,openai,gpt-5.6-terra,primary,run_440,10002466,success,TRUE,completed,3682,1192,NA
gpt_terra,creativity,k_fixed,121,fixed,15,openai,gpt-5.6-terra,primary,run_441,10002467,success,TRUE,completed,3682,1440,NA
gpt_terra,creativity,k_fixed,122,fixed,15,openai,gpt-5.6-terra,primary,run_442,10002468,success,TRUE,completed,3682,1022,NA
gpt_terra,creativity,k_fixed,123,fixed,15,openai,gpt-5.6-terra,primary,run_443,10002469,success,TRUE,completed,3682,980,NA
gpt_terra,creativity,k_fixed,124,fixed,15,openai,gpt-5.6-terra,primary,run_444,10002470,success,TRUE,completed,3682,1035,NA
gpt_terra,creativity,k_fixed,125,fixed,15,openai,gpt-5.6-terra,primary,run_445,10002471,success,TRUE,completed,3682,1088,NA
gpt_terra,creativity,k_fixed,126,fixed,15,openai,gpt-5.6-terra,primary,run_446,10002472,success,TRUE,completed,3682,1157,NA
gpt_terra,creativity,k_fixed,127,fixed,15,openai,gpt-5.6-terra,primary,run_447,10002473,success,TRUE,completed,3682,962,NA
gpt_terra,creativity,k_fixed,128,fixed,15,openai,gpt-5.6-terra,primary,run_448,10002474,success,TRUE,completed,3682,1149,NA
gpt_terra,creativity,k_fixed,129,fixed,15,openai,gpt-5.6-terra,primary,run_449,10002475,success,TRUE,completed,3682,1074,NA
gpt_terra,creativity,k_fixed,130,fixed,15,openai,gpt-5.6-terra,primary,run_450,10002476,success,TRUE,completed,3682,1067,NA
gpt_terra,creativity,k_fixed,131,fixed,15,openai,gpt-5.6-terra,primary,run_451,10002477,success,TRUE,completed,3682,1274,NA
gpt_terra,creativity,k_fixed,132,fixed,15,openai,gpt-5.6-terra,primary,run_452,10002478,success,TRUE,completed,3682,1197,NA
gpt_terra,creativity,k_fixed,133,fixed,15,openai,gpt-5.6-terra,primary,run_453,10002479,success,TRUE,completed,3682,970,NA
gpt_terra,creativity,k_fixed,134,fixed,15,openai,gpt-5.6-terra,primary,run_454,10002480,success,TRUE,completed,3682,972,NA
gpt_terra,creativity,k_fixed,135,fixed,15,openai,gpt-5.6-terra,primary,run_455,10002481,success,TRUE,completed,3682,1161,NA
gpt_terra,creativity,k_fixed,136,fixed,15,openai,gpt-5.6-terra,primary,run_456,10002482,success,TRUE,completed,3682,1033,NA
gpt_terra,creativity,k_fixed,137,fixed,15,openai,gpt-5.6-terra,primary,run_457,10002483,success,TRUE,completed,3682,1189,NA
gpt_terra,creativity,k_fixed,138,fixed,15,openai,gpt-5.6-terra,primary,run_458,10002484,success,TRUE,completed,3682,1158,NA
gpt_terra,creativity,k_fixed,139,fixed,15,openai,gpt-5.6-terra,primary,run_459,10002485,success,TRUE,completed,3682,999,NA
gpt_terra,creativity,k_fixed,140,fixed,15,openai,gpt-5.6-terra,primary,run_460,10002486,success,TRUE,completed,3682,1020,NA
gpt_terra,creativity,k_fixed,141,fixed,15,openai,gpt-5.6-terra,primary,run_461,10002487,success,TRUE,completed,3682,1222,NA
gpt_terra,creativity,k_fixed,142,fixed,15,openai,gpt-5.6-terra,primary,run_462,10002488,success,TRUE,completed,3682,1126,NA
gpt_terra,creativity,k_fixed,143,fixed,15,openai,gpt-5.6-terra,primary,run_463,10002489,success,TRUE,completed,3682,1159,NA
gpt_terra,creativity,k_fixed,144,fixed,15,openai,gpt-5.6-terra,primary,run_464,10002490,success,TRUE,completed,3682,1087,NA
gpt_terra,creativity,k_fixed,145,fixed,15,openai,gpt-5.6-terra,primary,run_465,10002491,success,TRUE,completed,3682,1211,NA
gpt_terra,creativity,k_fixed,146,fixed,15,openai,gpt-5.6-terra,primary,run_466,10002492,success,TRUE,completed,3682,1047,NA
gpt_terra,creativity,k_fixed,147,fixed,15,openai,gpt-5.6-terra,primary,run_467,10002493,success,TRUE,completed,3682,1420,NA
gpt_terra,creativity,k_fixed,148,fixed,15,openai,gpt-5.6-terra,primary,run_468,10002494,success,TRUE,completed,3682,1174,NA
gpt_terra,creativity,k_fixed,149,fixed,15,openai,gpt-5.6-terra,primary,run_469,10002495,success,TRUE,completed,3682,1030,NA
gpt_terra,creativity,k_fixed,150,fixed,15,openai,gpt-5.6-terra,primary,run_470,10002496,success,TRUE,completed,3682,1011,NA
gpt_terra,creativity,k_fixed,151,fixed,15,openai,gpt-5.6-terra,primary,run_471,10002497,success,TRUE,completed,3682,1170,NA
gpt_terra,creativity,k_fixed,152,fixed,15,openai,gpt-5.6-terra,primary,run_472,10002498,success,TRUE,completed,3682,986,NA
gpt_terra,creativity,k_fixed,153,fixed,15,openai,gpt-5.6-terra,primary,run_473,10002499,success,TRUE,completed,3682,1383,NA
gpt_terra,creativity,k_fixed,154,fixed,15,openai,gpt-5.6-terra,primary,run_474,10002500,success,TRUE,completed,3682,1006,NA
gpt_terra,creativity,k_fixed,155,fixed,15,openai,gpt-5.6-terra,primary,run_475,10002501,success,TRUE,completed,3682,1011,NA
gpt_terra,creativity,k_fixed,156,fixed,15,openai,gpt-5.6-terra,primary,run_476,10002502,success,TRUE,completed,3682,1199,NA
gpt_terra,creativity,k_fixed,157,fixed,15,openai,gpt-5.6-terra,primary,run_477,10002503,success,TRUE,completed,3682,1017,NA
gpt_terra,creativity,k_fixed,158,fixed,15,openai,gpt-5.6-terra,primary,run_478,10002504,success,TRUE,completed,3682,1221,NA
gpt_terra,creativity,k_fixed,159,fixed,15,openai,gpt-5.6-terra,primary,run_479,10002505,success,TRUE,completed,3682,1174,NA
gpt_terra,creativity,k_fixed,160,fixed,15,openai,gpt-5.6-terra,primary,run_480,10002506,success,TRUE,completed,3682,1166,NA
sonnet5,basic,k_fixed,1,fixed,15,anthropic,claude-sonnet-5,primary,run_481,10002507,success,TRUE,end_turn,6764,2565,NA
sonnet5,basic,k_fixed,2,fixed,15,anthropic,claude-sonnet-5,primary,run_482,10002508,success,TRUE,end_turn,6764,1965,NA
sonnet5,basic,k_fixed,3,fixed,15,anthropic,claude-sonnet-5,primary,run_483,10002509,success,TRUE,end_turn,6764,2571,NA
sonnet5,basic,k_fixed,4,fixed,15,anthropic,claude-sonnet-5,primary,run_484,10002510,success,TRUE,end_turn,6764,2511,NA
sonnet5,basic,k_fixed,5,fixed,15,anthropic,claude-sonnet-5,primary,run_485,10002511,success,TRUE,end_turn,6764,1929,NA
sonnet5,basic,k_fixed,6,fixed,15,anthropic,claude-sonnet-5,primary,run_486,10002512,success,TRUE,end_turn,6764,1873,NA
sonnet5,basic,k_fixed,7,fixed,15,anthropic,claude-sonnet-5,primary,run_487,10002513,success,TRUE,end_turn,6764,2459,NA
sonnet5,basic,k_fixed,8,fixed,15,anthropic,claude-sonnet-5,primary,run_488,10002514,success,TRUE,end_turn,6764,2678,NA
sonnet5,basic,k_fixed,9,fixed,15,anthropic,claude-sonnet-5,primary,run_489,10002515,success,TRUE,end_turn,6764,2417,NA
sonnet5,basic,k_fixed,10,fixed,15,anthropic,claude-sonnet-5,primary,run_490,10002516,success,TRUE,end_turn,6764,3276,NA
sonnet5,basic,k_fixed,11,fixed,15,anthropic,claude-sonnet-5,primary,run_491,10002517,success,TRUE,end_turn,6764,2357,NA
sonnet5,basic,k_fixed,12,fixed,15,anthropic,claude-sonnet-5,primary,run_492,10002518,success,TRUE,end_turn,6764,2981,NA
sonnet5,basic,k_fixed,13,fixed,15,anthropic,claude-sonnet-5,primary,run_493,10002519,success,TRUE,end_turn,6764,2268,NA
sonnet5,basic,k_fixed,14,fixed,15,anthropic,claude-sonnet-5,primary,run_494,10002520,success,TRUE,end_turn,6764,2657,NA
sonnet5,basic,k_fixed,15,fixed,15,anthropic,claude-sonnet-5,primary,run_495,10002521,success,TRUE,end_turn,6764,1943,NA
sonnet5,basic,k_fixed,16,fixed,15,anthropic,claude-sonnet-5,primary,run_496,10002522,success,TRUE,end_turn,6764,3392,NA
sonnet5,basic,k_fixed,17,fixed,15,anthropic,claude-sonnet-5,primary,run_497,10002523,success,TRUE,end_turn,6764,2382,NA
sonnet5,basic,k_fixed,18,fixed,15,anthropic,claude-sonnet-5,primary,run_498,10002524,success,TRUE,end_turn,6764,3653,NA
sonnet5,basic,k_fixed,19,fixed,15,anthropic,claude-sonnet-5,primary,run_499,10002525,success,TRUE,end_turn,6764,2472,NA
sonnet5,basic,k_fixed,20,fixed,15,anthropic,claude-sonnet-5,primary,run_500,10002526,success,TRUE,end_turn,6764,2455,NA
sonnet5,basic,k_fixed,21,fixed,15,anthropic,claude-sonnet-5,primary,run_501,10002527,success,TRUE,end_turn,6764,2486,NA
sonnet5,basic,k_fixed,22,fixed,15,anthropic,claude-sonnet-5,primary,run_502,10002528,success,TRUE,end_turn,6764,2311,NA
sonnet5,basic,k_fixed,23,fixed,15,anthropic,claude-sonnet-5,primary,run_503,10002529,success,TRUE,end_turn,6764,2491,NA
sonnet5,basic,k_fixed,24,fixed,15,anthropic,claude-sonnet-5,primary,run_504,10002530,success,TRUE,end_turn,6764,2491,NA
sonnet5,basic,k_fixed,25,fixed,15,anthropic,claude-sonnet-5,primary,run_505,10002531,success,TRUE,end_turn,6764,2031,NA
sonnet5,basic,k_fixed,26,fixed,15,anthropic,claude-sonnet-5,primary,run_506,10002532,success,TRUE,end_turn,6764,2519,NA
sonnet5,basic,k_fixed,27,fixed,15,anthropic,claude-sonnet-5,primary,run_507,10002533,success,TRUE,end_turn,6764,3393,NA
sonnet5,basic,k_fixed,28,fixed,15,anthropic,claude-sonnet-5,primary,run_508,10002534,success,TRUE,end_turn,6764,2362,NA
sonnet5,basic,k_fixed,29,fixed,15,anthropic,claude-sonnet-5,primary,run_509,10002535,success,TRUE,end_turn,6764,2479,NA
sonnet5,basic,k_fixed,30,fixed,15,anthropic,claude-sonnet-5,primary,run_510,10002536,success,TRUE,end_turn,6764,2558,NA
sonnet5,basic,k_fixed,31,fixed,15,anthropic,claude-sonnet-5,primary,run_511,10002537,success,TRUE,end_turn,6764,2714,NA
sonnet5,basic,k_fixed,32,fixed,15,anthropic,claude-sonnet-5,primary,run_512,10002538,success,TRUE,end_turn,6764,3444,NA
sonnet5,basic,k_fixed,33,fixed,15,anthropic,claude-sonnet-5,primary,run_513,10002539,success,TRUE,end_turn,6764,2045,NA
sonnet5,basic,k_fixed,34,fixed,15,anthropic,claude-sonnet-5,primary,run_514,10002540,success,TRUE,end_turn,6764,3044,NA
sonnet5,basic,k_fixed,35,fixed,15,anthropic,claude-sonnet-5,primary,run_515,10002541,success,TRUE,end_turn,6764,2899,NA
sonnet5,basic,k_fixed,36,fixed,15,anthropic,claude-sonnet-5,primary,run_516,10002542,success,TRUE,end_turn,6764,2477,NA
sonnet5,basic,k_fixed,37,fixed,15,anthropic,claude-sonnet-5,primary,run_517,10002543,success,TRUE,end_turn,6764,2673,NA
sonnet5,basic,k_fixed,38,fixed,15,anthropic,claude-sonnet-5,primary,run_518,10002544,success,TRUE,end_turn,6764,3411,NA
sonnet5,basic,k_fixed,39,fixed,15,anthropic,claude-sonnet-5,primary,run_519,10002545,success,TRUE,end_turn,6764,1951,NA
sonnet5,basic,k_fixed,40,fixed,15,anthropic,claude-sonnet-5,primary,run_520,10002546,success,TRUE,end_turn,6764,1926,NA
sonnet5,basic,k_fixed,41,fixed,15,anthropic,claude-sonnet-5,primary,run_521,10002547,success,TRUE,end_turn,6764,2499,NA
sonnet5,basic,k_fixed,42,fixed,15,anthropic,claude-sonnet-5,primary,run_522,10002548,success,TRUE,end_turn,6764,2601,NA
sonnet5,basic,k_fixed,43,fixed,15,anthropic,claude-sonnet-5,primary,run_523,10002549,success,TRUE,end_turn,6764,2378,NA
sonnet5,basic,k_fixed,44,fixed,15,anthropic,claude-sonnet-5,primary,run_524,10002550,success,TRUE,end_turn,6764,2309,NA
sonnet5,basic,k_fixed,45,fixed,15,anthropic,claude-sonnet-5,primary,run_525,10002551,success,TRUE,end_turn,6764,2001,NA
sonnet5,basic,k_fixed,46,fixed,15,anthropic,claude-sonnet-5,primary,run_526,10002552,success,TRUE,end_turn,6764,2447,NA
sonnet5,basic,k_fixed,47,fixed,15,anthropic,claude-sonnet-5,primary,run_527,10002553,success,TRUE,end_turn,6764,3215,NA
sonnet5,basic,k_fixed,48,fixed,15,anthropic,claude-sonnet-5,primary,run_528,10002554,success,TRUE,end_turn,6764,2355,NA
sonnet5,basic,k_fixed,49,fixed,15,anthropic,claude-sonnet-5,primary,run_529,10002555,success,TRUE,end_turn,6764,2057,NA
sonnet5,basic,k_fixed,50,fixed,15,anthropic,claude-sonnet-5,primary,run_530,10002556,success,TRUE,end_turn,6764,1863,NA
sonnet5,basic,k_fixed,51,fixed,15,anthropic,claude-sonnet-5,primary,run_531,10002557,success,TRUE,end_turn,6764,2580,NA
sonnet5,basic,k_fixed,52,fixed,15,anthropic,claude-sonnet-5,primary,run_532,10002558,success,TRUE,end_turn,6764,3596,NA
sonnet5,basic,k_fixed,53,fixed,15,anthropic,claude-sonnet-5,primary,run_533,10002559,success,TRUE,end_turn,6764,3283,NA
sonnet5,basic,k_fixed,54,fixed,15,anthropic,claude-sonnet-5,primary,run_534,10002560,success,TRUE,end_turn,6764,3385,NA
sonnet5,basic,k_fixed,55,fixed,15,anthropic,claude-sonnet-5,primary,run_535,10002561,success,TRUE,end_turn,6764,2607,NA
sonnet5,basic,k_fixed,56,fixed,15,anthropic,claude-sonnet-5,primary,run_536,10002562,success,TRUE,end_turn,6764,2428,NA
sonnet5,basic,k_fixed,57,fixed,15,anthropic,claude-sonnet-5,primary,run_537,10002563,success,TRUE,end_turn,6764,3363,NA
sonnet5,basic,k_fixed,58,fixed,15,anthropic,claude-sonnet-5,primary,run_538,10002564,success,TRUE,end_turn,6764,2597,NA
sonnet5,basic,k_fixed,59,fixed,15,anthropic,claude-sonnet-5,primary,run_539,10002565,success,TRUE,end_turn,6764,1823,NA
sonnet5,basic,k_fixed,60,fixed,15,anthropic,claude-sonnet-5,primary,run_540,10002566,success,TRUE,end_turn,6764,2441,NA
sonnet5,basic,k_fixed,61,fixed,15,anthropic,claude-sonnet-5,primary,run_541,10002567,success,TRUE,end_turn,6764,2007,NA
sonnet5,basic,k_fixed,62,fixed,15,anthropic,claude-sonnet-5,primary,run_542,10002568,success,TRUE,end_turn,6764,1875,NA
sonnet5,basic,k_fixed,63,fixed,15,anthropic,claude-sonnet-5,primary,run_543,10002569,success,TRUE,end_turn,6764,2032,NA
sonnet5,basic,k_fixed,64,fixed,15,anthropic,claude-sonnet-5,primary,run_544,10002570,success,TRUE,end_turn,6764,2178,NA
sonnet5,basic,k_fixed,65,fixed,15,anthropic,claude-sonnet-5,primary,run_545,10002571,success,TRUE,end_turn,6764,3487,NA
sonnet5,basic,k_fixed,66,fixed,15,anthropic,claude-sonnet-5,primary,run_546,10002572,success,TRUE,end_turn,6764,1998,NA
sonnet5,basic,k_fixed,67,fixed,15,anthropic,claude-sonnet-5,primary,run_547,10002573,success,TRUE,end_turn,6764,2613,NA
sonnet5,basic,k_fixed,68,fixed,15,anthropic,claude-sonnet-5,primary,run_548,10002574,success,TRUE,end_turn,6764,2484,NA
sonnet5,basic,k_fixed,69,fixed,15,anthropic,claude-sonnet-5,primary,run_549,10002575,success,TRUE,end_turn,6764,3250,NA
sonnet5,basic,k_fixed,70,fixed,15,anthropic,claude-sonnet-5,primary,run_550,10002576,success,TRUE,end_turn,6764,3219,NA
sonnet5,basic,k_fixed,71,fixed,15,anthropic,claude-sonnet-5,primary,run_551,10002577,success,TRUE,end_turn,6764,2422,NA
sonnet5,basic,k_fixed,72,fixed,15,anthropic,claude-sonnet-5,primary,run_552,10002578,success,TRUE,end_turn,6764,1958,NA
sonnet5,basic,k_fixed,73,fixed,15,anthropic,claude-sonnet-5,primary,run_553,10002579,success,TRUE,end_turn,6764,3651,NA
sonnet5,basic,k_fixed,74,fixed,15,anthropic,claude-sonnet-5,primary,run_554,10002580,success,TRUE,end_turn,6764,3544,NA
sonnet5,basic,k_fixed,75,fixed,15,anthropic,claude-sonnet-5,primary,run_555,10002581,success,TRUE,end_turn,6764,2457,NA
sonnet5,basic,k_fixed,76,fixed,15,anthropic,claude-sonnet-5,primary,run_556,10002582,success,TRUE,end_turn,6764,2276,NA
sonnet5,basic,k_fixed,77,fixed,15,anthropic,claude-sonnet-5,primary,run_557,10002583,success,TRUE,end_turn,6764,2402,NA
sonnet5,basic,k_fixed,78,fixed,15,anthropic,claude-sonnet-5,primary,run_558,10002584,success,TRUE,end_turn,6764,2676,NA
sonnet5,basic,k_fixed,79,fixed,15,anthropic,claude-sonnet-5,primary,run_559,10002585,success,TRUE,end_turn,6764,2519,NA
sonnet5,basic,k_fixed,80,fixed,15,anthropic,claude-sonnet-5,primary,run_560,10002586,success,TRUE,end_turn,6764,2395,NA
sonnet5,basic,k_fixed,81,fixed,15,anthropic,claude-sonnet-5,primary,run_561,10002587,success,TRUE,end_turn,6764,2902,NA
sonnet5,basic,k_fixed,82,fixed,15,anthropic,claude-sonnet-5,primary,run_562,10002588,success,TRUE,end_turn,6764,2222,NA
sonnet5,basic,k_fixed,83,fixed,15,anthropic,claude-sonnet-5,primary,run_563,10002589,success,TRUE,end_turn,6764,2440,NA
sonnet5,basic,k_fixed,84,fixed,15,anthropic,claude-sonnet-5,primary,run_564,10002590,success,TRUE,end_turn,6764,3403,NA
sonnet5,basic,k_fixed,85,fixed,15,anthropic,claude-sonnet-5,primary,run_565,10002591,success,TRUE,end_turn,6764,2683,NA
sonnet5,basic,k_fixed,86,fixed,15,anthropic,claude-sonnet-5,primary,run_566,10002592,success,TRUE,end_turn,6764,3030,NA
sonnet5,basic,k_fixed,87,fixed,15,anthropic,claude-sonnet-5,primary,run_567,10002593,success,TRUE,end_turn,6764,2505,NA
sonnet5,basic,k_fixed,88,fixed,15,anthropic,claude-sonnet-5,primary,run_568,10002594,success,TRUE,end_turn,6764,3238,NA
sonnet5,basic,k_fixed,89,fixed,15,anthropic,claude-sonnet-5,primary,run_569,10002595,success,TRUE,end_turn,6764,2451,NA
sonnet5,basic,k_fixed,90,fixed,15,anthropic,claude-sonnet-5,primary,run_570,10002596,success,TRUE,end_turn,6764,1967,NA
sonnet5,basic,k_fixed,91,fixed,15,anthropic,claude-sonnet-5,primary,run_571,10002597,success,TRUE,end_turn,6764,2944,NA
sonnet5,basic,k_fixed,92,fixed,15,anthropic,claude-sonnet-5,primary,run_572,10002598,success,TRUE,end_turn,6764,2400,NA
sonnet5,basic,k_fixed,93,fixed,15,anthropic,claude-sonnet-5,primary,run_573,10002599,success,TRUE,end_turn,6764,1924,NA
sonnet5,basic,k_fixed,94,fixed,15,anthropic,claude-sonnet-5,primary,run_574,10002600,success,TRUE,end_turn,6764,2378,NA
sonnet5,basic,k_fixed,95,fixed,15,anthropic,claude-sonnet-5,primary,run_575,10002601,success,TRUE,end_turn,6764,2485,NA
sonnet5,basic,k_fixed,96,fixed,15,anthropic,claude-sonnet-5,primary,run_576,10002602,success,TRUE,end_turn,6764,2570,NA
sonnet5,basic,k_fixed,97,fixed,15,anthropic,claude-sonnet-5,primary,run_577,10002603,success,TRUE,end_turn,6764,2498,NA
sonnet5,basic,k_fixed,98,fixed,15,anthropic,claude-sonnet-5,primary,run_578,10002604,success,TRUE,end_turn,6764,2450,NA
sonnet5,basic,k_fixed,99,fixed,15,anthropic,claude-sonnet-5,primary,run_579,10002605,success,TRUE,end_turn,6764,2338,NA
sonnet5,basic,k_fixed,100,fixed,15,anthropic,claude-sonnet-5,primary,run_580,10002606,success,TRUE,end_turn,6764,2376,NA
sonnet5,basic,k_fixed,101,fixed,15,anthropic,claude-sonnet-5,primary,run_581,10002607,success,TRUE,end_turn,6764,2172,NA
sonnet5,basic,k_fixed,102,fixed,15,anthropic,claude-sonnet-5,primary,run_582,10002608,success,TRUE,end_turn,6764,2338,NA
sonnet5,basic,k_fixed,103,fixed,15,anthropic,claude-sonnet-5,primary,run_583,10002609,success,TRUE,end_turn,6764,2583,NA
sonnet5,basic,k_fixed,104,fixed,15,anthropic,claude-sonnet-5,primary,run_584,10002610,success,TRUE,end_turn,6764,2285,NA
sonnet5,basic,k_fixed,105,fixed,15,anthropic,claude-sonnet-5,primary,run_585,10002611,success,TRUE,end_turn,6764,2315,NA
sonnet5,basic,k_fixed,106,fixed,15,anthropic,claude-sonnet-5,primary,run_586,10002612,success,TRUE,end_turn,6764,3205,NA
sonnet5,basic,k_fixed,107,fixed,15,anthropic,claude-sonnet-5,primary,run_587,10002613,success,TRUE,end_turn,6764,2389,NA
sonnet5,basic,k_fixed,108,fixed,15,anthropic,claude-sonnet-5,primary,run_588,10002614,success,TRUE,end_turn,6764,2043,NA
sonnet5,basic,k_fixed,109,fixed,15,anthropic,claude-sonnet-5,primary,run_589,10002615,success,TRUE,end_turn,6764,2055,NA
sonnet5,basic,k_fixed,110,fixed,15,anthropic,claude-sonnet-5,primary,run_590,10002616,success,TRUE,end_turn,6764,3268,NA
sonnet5,basic,k_fixed,111,fixed,15,anthropic,claude-sonnet-5,primary,run_591,10002617,success,TRUE,end_turn,6764,2285,NA
sonnet5,basic,k_fixed,112,fixed,15,anthropic,claude-sonnet-5,primary,run_592,10002618,success,TRUE,end_turn,6764,2413,NA
sonnet5,basic,k_fixed,113,fixed,15,anthropic,claude-sonnet-5,primary,run_593,10002619,success,TRUE,end_turn,6764,2789,NA
sonnet5,basic,k_fixed,114,fixed,15,anthropic,claude-sonnet-5,primary,run_594,10002620,success,TRUE,end_turn,6764,2422,NA
sonnet5,basic,k_fixed,115,fixed,15,anthropic,claude-sonnet-5,primary,run_595,10002621,success,TRUE,end_turn,6764,2119,NA
sonnet5,basic,k_fixed,116,fixed,15,anthropic,claude-sonnet-5,primary,run_596,10002622,success,TRUE,end_turn,6764,3331,NA
sonnet5,basic,k_fixed,117,fixed,15,anthropic,claude-sonnet-5,primary,run_597,10002623,success,TRUE,end_turn,6764,1821,NA
sonnet5,basic,k_fixed,118,fixed,15,anthropic,claude-sonnet-5,primary,run_598,10002624,success,TRUE,end_turn,6764,2775,NA
sonnet5,basic,k_fixed,119,fixed,15,anthropic,claude-sonnet-5,primary,run_599,10002625,success,TRUE,end_turn,6764,2451,NA
sonnet5,basic,k_fixed,120,fixed,15,anthropic,claude-sonnet-5,primary,run_600,10002626,success,TRUE,end_turn,6764,3152,NA
sonnet5,basic,k_fixed,121,fixed,15,anthropic,claude-sonnet-5,primary,run_601,10002627,success,TRUE,end_turn,6764,3351,NA
sonnet5,basic,k_fixed,122,fixed,15,anthropic,claude-sonnet-5,primary,run_602,10002628,success,TRUE,end_turn,6764,2416,NA
sonnet5,basic,k_fixed,123,fixed,15,anthropic,claude-sonnet-5,primary,run_603,10002629,success,TRUE,end_turn,6764,2527,NA
sonnet5,basic,k_fixed,124,fixed,15,anthropic,claude-sonnet-5,primary,run_604,10002630,success,TRUE,end_turn,6764,2490,NA
